id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
3009_sirius_7224	C2H6N2OS	[M + K]+	C2H6N2OS	Amino acids and Peptides	0.6203904151916504	Small peptides	0.9560033082962036	Aminoacids	0.8467404842376709	Organonitrogen compounds	0.9987063407897949					Organonitrogen compounds	0.9987063407897949	Organic nitrogen compounds	1.0	Organic compounds; Organosulfur compounds; Organonitrogen compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7224
3010_sirius_7228	CH6O6P2	[M - H2O + H]+	CH4O5P2	Amino acids and Peptides	0.3833816349506378	Small peptides	0.7722142338752747	Aminoacids	0.7266993522644043	Organic phosphonic acids	0.9540663957595825			Organic phosphonic acids	0.9540663957595825	Organic phosphonic acids and derivatives	0.9492325186729431	Organic acids and derivatives	0.9933639764785767	Organic compounds; Organic acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Organic anions; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7228
3011_sirius_7231	C5H6O4P	[M + Na]+	C5H6O4P	Shikimates and Phenylpropanoids	0.26271551847457886	Phenolic acids (C6-C1)	0.7285905480384827	Simple phenolic acids	0.6727844476699829	Benzene and substituted derivatives	0.5483952164649963					Benzene and substituted derivatives	0.5483952164649963	Benzenoids	0.7877566814422607	Organic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7231
3012_sirius_7232	C4H6N4O3P	[M + K]+	C4H6N4O3P	Alkaloids	0.8713811039924622	Pseudoalkaloids	0.5183354616165161	Purine alkaloids	0.07849416136741638	Organic phosphonic acids	0.6204137206077576			Organic phosphonic acids	0.6204137206077576	Organic phosphonic acids and derivatives	0.7828543782234192	Organic acids and derivatives	0.776665449142456	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7232
3013_sirius_7244	C5H5NO3P	[M + Na]+	C5H5NO3P	Alkaloids	0.8172469139099121	Nicotinic acid alkaloids	0.7509596943855286	Pyridine alkaloids	0.6886231303215027	Heteroaromatic compounds	0.76116943359375					Heteroaromatic compounds	0.76116943359375	Organoheterocyclic compounds	0.625120222568512	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Nitriles; Organophosphorus compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7244
3014_sirius_7245	C3H10NO6P2	[M - H4O2 + H]+	C3H6NO4P2	Amino acids and Peptides	0.9840457439422607	Small peptides	0.9935517311096191	Aminoacids	0.9737339615821838	Alpha amino acids	0.603380560874939	Amino acids and derivatives	0.8364887833595276	Amino acids, peptides, and analogues	0.8228518962860107	Carboxylic acids and derivatives	0.6856024265289307	Organic acids and derivatives	0.9981897473335266	Organic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Organophosphorus compounds; Organic phosphoric acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7245
3015_sirius_7254	C2H9N2O4S	[M + K]+	C2H9N2O4S	Amino acids and Peptides	0.9902074933052063	Small peptides	0.9992002844810486	Aminoacids	0.9931400418281555	Alpha amino acids and derivatives	0.5887690782546997	Amino acids and derivatives	0.6493136882781982	Amino acids, peptides, and analogues	0.6510463356971741	Carboxylic acids and derivatives	0.4781094491481781	Organic acids and derivatives	0.9950730204582214	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Organonitrogen compounds; Amino acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Amines; Primary amines; Alkanesulfinic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7254
3016_sirius_7255	CH7O6P2	[M - H2O + H]+	CH5O5P2	Fatty acids	0.4701787233352661	Small peptides	0.4318754971027374	Aminoacids	0.15099014341831207	Organic phosphonic acids	0.989715039730072			Organic phosphonic acids	0.989715039730072	Organic phosphonic acids and derivatives	0.9930492639541626	Organic acids and derivatives	0.9979618787765503	Organic compounds; Organic acids and derivatives; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Organic anions; Organic salts; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Chemical entities	7255
3018_sirius_7259	C3H6N2O5P2S6	[M + H]+	C3H6N2O5P2S6	Alkaloids	0.6571330428123474	Small peptides	0.05494155362248421	Linear peptides	0.007748318836092949	Organoheterocyclic compounds	0.7123587727546692							Organoheterocyclic compounds	0.7123587727546692	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7259
3021_sirius_7270	C6H3N3O5P2S3	[M + H]+	C6H3N3O5P2S3	Alkaloids	0.9813108444213867	Pseudoalkaloids	0.550743818283081	Phenazine alkaloids	0.28194206953048706	Benzenoids	0.5857165455818176							Benzenoids	0.5857165455818176	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7270
3022_sirius_7271	C6H3NO4S3	[M + K]+	C6H3NO4S3	Amino acids and Peptides	0.31216320395469666	Small peptides	0.7513850927352905	Aminoacids	0.7220977544784546	Nitroaromatic compounds	0.6069479584693909	C-nitro compounds	0.5333731174468994	Organic nitro compounds	0.6803256869316101	Allyl-type 1,3-dipolar organic compounds	0.567590594291687	Organic 1,3-dipolar compounds	0.8160153031349182	Organic compounds; Organoheterocyclic compounds; Thiophenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic nitro compounds; Organic oxoazanium compounds; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; C-nitro compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	7271
3023_sirius_7275	C3H5NO2	[M + Na]+	C3H5NO2	Amino acids and Peptides	0.8312699198722839	Small peptides	0.9388696551322937	Aminoacids	0.859883725643158	Monocarboxylic acids and derivatives	0.9716208577156067			Monocarboxylic acids and derivatives	0.9716208577156067	Carboxylic acids and derivatives	0.7986102104187012	Organic acids and derivatives	0.8968271613121033	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7275
3024_sirius_7278	C7H7N3	[M + H]+	C7H7N3	Alkaloids	0.9969761371612549	Anthranilic acid alkaloids	0.3434804379940033	Pyridine alkaloids	0.25907352566719055	Pyrazines	0.5374287366867065			Pyrazines	0.5374287366867065	Diazines	0.7132779359817505	Organoheterocyclic compounds	0.9993712306022644	Organic compounds; Organoheterocyclic compounds; Pyrazines; Organonitrogen compounds; Diazines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	7278
3025_sirius_7281	C5H4NO3S4	[M + Na]+	C5H4NO3S4	Amino acids and Peptides	0.4237724542617798	Small peptides	0.32009363174438477	Aminoacids	0.180641308426857	Sulfonyls	0.8920996189117432					Sulfonyls	0.8920996189117432	Organosulfur compounds	0.9990641474723816	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Sulfonyls; Sulfenyl compounds; Organic oxides; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7281
3026_sirius_7286	C3H6N3O2S	[M + K]+	C3H6N3O2S	Alkaloids	0.5263254046440125	Small peptides	0.5067421793937683	Aminoacids	0.10433609783649445	Thiadiazoles	0.9157505035400391			Thiadiazoles	0.9157505035400391	Azoles	0.940792441368103	Organoheterocyclic compounds	0.9998377561569214	Organic compounds; Organoheterocyclic compounds; Thiadiazoles; Organonitrogen compounds; Azoles; Sulfonyls; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7286
3027_sirius_7288	C7H8NO3P	[M + K]+	C7H8NO3P	Amino acids and Peptides	0.6897173523902893	Small peptides	0.7189798951148987	Aminoacids	0.3438545763492584	Benzene and substituted derivatives	0.7065320611000061					Benzene and substituted derivatives	0.7065320611000061	Benzenoids	0.26255032420158386	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Organophosphorus compounds; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Organic cations; Organic oxides; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7288
3028_sirius_7291	C2H6NO3P2	[M + Na]+	C2H6NO3P2	Amino acids and Peptides	0.8367133736610413	Small peptides	0.9253763556480408	Aminoacids	0.8351616263389587	Azacyclic compounds	0.7265503406524658					Azacyclic compounds	0.7265503406524658	Organoheterocyclic compounds	0.8010318875312805	Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organophosphorus compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7291
3029_sirius_7298	C3H5O7S4	[M + Na]+	C3H5O7S4	Fatty acids	0.5573410987854004	Fatty acyls	0.4107758402824402	Aminoacids	0.04870286583900452	Sulfonyls	0.8497850298881531					Sulfonyls	0.8497850298881531	Organosulfur compounds	0.9931394457817078	Organic compounds; Organosulfur compounds; Organic acids and derivatives; Sulfonyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7298
3030_sirius_7301	C2H9N2O4S	[M + K]+	C2H9N2O4S	Amino acids and Peptides	0.9841948747634888	Small peptides	0.998816728591919	Aminoacids	0.9916480779647827	Amino acids and derivatives	0.5619931817054749	Amino acids and derivatives	0.5619931817054749	Amino acids, peptides, and analogues	0.5657359957695007	Carboxylic acids and derivatives	0.45312735438346863	Organic acids and derivatives	0.9929304122924805	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Organic acids and derivatives; Organonitrogen compounds; Amino acids and derivatives; Organic sulfuric acids and derivatives; Monoalkylamines; Monocarboxylic acids and derivatives; Carboxylic acids; Amines; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7301
3031_sirius_7303	C4H5NO8S	[M + H]+	C4H5NO8S	Amino acids and Peptides	0.8410119414329529	Small peptides	0.696854293346405	Aminoacids	0.6476759314537048	Alpha amino acids	0.5717132091522217	Amino acids and derivatives	0.9241331815719604	Amino acids, peptides, and analogues	0.9238402247428894	Carboxylic acids and derivatives	0.9586654305458069	Organic acids and derivatives	0.9996469020843506	Organic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Carboxylic acids; Carbonyl compounds; Alpha amino acids; Primary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7303
3032_sirius_7304	CH7N2OSe	[M + H]+	CH7N2OSe	Alkaloids	0.8702154159545898	Ornithine alkaloids	0.9894511103630066	Polyamines	0.9715123772621155	Selenols	0.997389018535614	Selenols	0.997389018535614	Organoselenium compounds	0.9937537312507629	Organometalloid compounds	0.9298465847969055	Organometallic compounds	0.943337619304657	Organic compounds; Organonitrogen compounds; Organometallic compounds; Monoalkylamines; Organometalloid compounds; Selenols; Amines; Primary amines; Organoselenium compounds; Hydrocarbon derivatives; Organic nitrogen compounds; Chemical entities	7304
3035_sirius_7317	C2H8O8P2	[M - H4O2 + H]+	C2H4O6P2	Fatty acids	0.2230912148952484	Saccharides	0.24183711409568787	Aminoacids	0.04742727056145668	Bisphosphonates	0.6022123098373413			Bisphosphonates	0.6022123098373413	Organic phosphonic acids and derivatives	0.9808357954025269	Organic acids and derivatives	0.994413435459137	Organic compounds; Organic acids and derivatives; Bisphosphonates; Organophosphorus compounds; Organic phosphonic acids and derivatives; Organic phosphonic acids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Chemical entities	7317
3036_sirius_7318	C3H5O3P	[M + K]+	C3H5O3P	Fatty acids	0.25137022137641907	Fatty esters	0.32481321692466736	Wax monoesters	0.2161835879087448	Oxacyclic compounds	0.6843296885490417					Oxacyclic compounds	0.6843296885490417	Organoheterocyclic compounds	0.7025278806686401	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organooxygen compounds; Organophosphorus compounds; Organic cations; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	7318
3038_sirius_7322	C3H11NO7P2	[M - H2O + H]+	C3H9NO6P2	Amino acids and Peptides	0.8963653445243835	Small peptides	0.9871121048927307	Aminoacids	0.9870768189430237	Bisphosphonates	0.9186776280403137			Bisphosphonates	0.9186776280403137	Organic phosphonic acids and derivatives	0.31436458230018616	Organic acids and derivatives	0.9876896142959595	Organic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Bisphosphonates; Organic phosphoric acids and derivatives; Phosphate esters; Monoalkylamines; Phosphoethanolamines; Amines; Primary amines; Alkyl phosphates; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	7322
