bitscore,evalue,gapopen,identification,length,mismatch,pident,qend,qlen,qseqid,qstart,qtitle,send,slen,sseqid,sstart,stitle
44.3,4.37e-12,0,363132075,36,17,52.8,3,110,A00953:711:H3W2YDSX7:4:1506:8160:30311,110,A00953:711:H3W2YDSX7:4:1506:8160:30311,268,374,WP_003492354.1,233,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
62.4,3.2e-18,0,363132075,47,21,55.3,2,151,A00953:711:H3W2YDSX7:4:2267:2465:18192,142,A00953:711:H3W2YDSX7:4:2267:2465:18192,339,374,WP_003492354.1,293,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
43.9,5.19e-12,0,363132075,31,14,54.8,8,102,A00953:711:H3W2YDSX7:4:2271:12834:14763,100,A00953:711:H3W2YDSX7:4:2271:12834:14763,339,374,WP_003492354.1,309,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,3.35e-05,0,363132075,21,9,57.1,70,133,A00953:711:H3W2YDSX7:4:2408:11785:20400,132,A00953:711:H3W2YDSX7:4:2408:11785:20400,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
31.2,2.98e-07,0,363132075,37,19,48.6,8,138,A00953:711:H3W2YDSX7:4:2446:7708:9142,118,A00953:711:H3W2YDSX7:4:2446:7708:9142,163,374,WP_003492354.1,127,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
55.5,9.16e-16,1,363132075,50,22,54.0,151,151,A00953:711:H3W2YDSX7:4:2460:19687:32769,2,A00953:711:H3W2YDSX7:4:2460:19687:32769,88,374,WP_003492354.1,40,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
56.6,3.57e-16,0,363132075,47,25,46.8,1,151,A00953:711:H3W2YDSX7:4:2638:30346:24330,141,A00953:711:H3W2YDSX7:4:2638:30346:24330,358,374,WP_003492354.1,312,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,1.85e-05,0,363132075,21,9,57.1,6,100,A00953:711:H3W2YDSX7:4:2655:4273:12868,68,A00953:711:H3W2YDSX7:4:2655:4273:12868,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,9,136,A00953:711:H3W2YDSX7:4:1256:7482:10692,71,A00953:711:H3W2YDSX7:4:1256:7482:10692,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.18e-05,0,363132105,16,6,62.5,5,151,A00953:711:H3W2YDSX7:4:1419:2094:14199,52,A00953:711:H3W2YDSX7:4:1419:2094:14199,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,23,151,A00953:711:H3W2YDSX7:4:1420:6849:24721,85,A00953:711:H3W2YDSX7:4:1420:6849:24721,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,135,151,A00953:711:H3W2YDSX7:4:1468:4110:1157,73,A00953:711:H3W2YDSX7:4:1468:4110:1157,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,2.31e-05,0,363132105,16,6,62.5,8,151,A00953:711:H3W2YDSX7:4:1477:13178:13761,55,A00953:711:H3W2YDSX7:4:1477:13178:13761,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,6.37e-06,0,363132105,16,6,62.5,96,110,A00953:711:H3W2YDSX7:4:1563:26729:24612,49,A00953:711:H3W2YDSX7:4:1563:26729:24612,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,81,132,A00953:711:H3W2YDSX7:4:1653:4128:11647,19,A00953:711:H3W2YDSX7:4:1653:4128:11647,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
59.3,3.96e-17,0,363132105,47,22,53.2,11,151,A00953:711:H3W2YDSX7:4:2172:28899:3161,151,A00953:711:H3W2YDSX7:4:2172:28899:3161,374,374,WP_003492354.1,328,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363132105,16,6,62.5,125,151,A00953:711:H3W2YDSX7:4:2249:12210:2660,78,A00953:711:H3W2YDSX7:4:2249:12210:2660,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,145,151,A00953:711:H3W2YDSX7:4:2259:8666:21668,83,A00953:711:H3W2YDSX7:4:2259:8666:21668,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,42,135,A00953:711:H3W2YDSX7:4:2274:28492:14011,104,A00953:711:H3W2YDSX7:4:2274:28492:14011,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,8.93e-06,0,363132105,16,6,62.5,23,130,A00953:711:H3W2YDSX7:4:2326:30309:26083,70,A00953:711:H3W2YDSX7:4:2326:30309:26083,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,41,151,A00953:711:H3W2YDSX7:4:2332:10700:22905,103,A00953:711:H3W2YDSX7:4:2332:10700:22905,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,6.37e-06,0,363132105,16,6,62.5,14,109,A00953:711:H3W2YDSX7:4:2348:6234:28228,61,A00953:711:H3W2YDSX7:4:2348:6234:28228,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,5.77e-05,0,363132105,21,9,57.1,128,151,A00953:711:H3W2YDSX7:4:2375:21187:31422,66,A00953:711:H3W2YDSX7:4:2375:21187:31422,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,5.77e-05,0,363132105,21,9,57.1,128,149,A00953:711:H3W2YDSX7:4:2403:29098:3818,66,A00953:711:H3W2YDSX7:4:2403:29098:3818,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.2,2.31e-05,0,363132105,16,6,62.5,8,151,A00953:711:H3W2YDSX7:4:2414:8368:27352,55,A00953:711:H3W2YDSX7:4:2414:8368:27352,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,7,151,A00953:711:H3W2YDSX7:4:2435:8757:22044,69,A00953:711:H3W2YDSX7:4:2435:8757:22044,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,7,151,A00953:711:H3W2YDSX7:4:2435:10556:22185,69,A00953:711:H3W2YDSX7:4:2435:10556:22185,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
27.3,4.19e-06,0,363132105,16,6,62.5,82,104,A00953:711:H3W2YDSX7:4:2541:2591:20102,35,A00953:711:H3W2YDSX7:4:2541:2591:20102,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363132105,16,6,62.5,16,151,A00953:711:H3W2YDSX7:4:2548:11134:14888,63,A00953:711:H3W2YDSX7:4:2548:11134:14888,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
59.7,2.43e-17,0,363132105,46,22,52.2,140,140,A00953:711:H3W2YDSX7:4:2569:28348:37059,3,A00953:711:H3W2YDSX7:4:2569:28348:37059,363,374,WP_003492354.1,318,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,3.67e-05,0,363132105,21,9,57.1,11,139,A00953:711:H3W2YDSX7:4:2623:7120:32894,73,A00953:711:H3W2YDSX7:4:2623:7120:32894,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.05e-05,0,363132105,16,6,62.5,6,151,A00953:711:H3W2YDSX7:4:1251:22128:5650,53,A00953:711:H3W2YDSX7:4:1251:22128:5650,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,128,136,A00953:711:H3W2YDSX7:4:1256:7482:10692,66,A00953:711:H3W2YDSX7:4:1256:7482:10692,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363132105,21,9,57.1,37,151,A00953:711:H3W2YDSX7:4:1330:10827:18677,99,A00953:711:H3W2YDSX7:4:1330:10827:18677,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363132105,16,6,62.5,129,151,A00953:711:H3W2YDSX7:4:1425:2492:10285,82,A00953:711:H3W2YDSX7:4:1425:2492:10285,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,6.37e-06,0,363132105,16,6,62.5,15,110,A00953:711:H3W2YDSX7:4:1563:26729:24612,62,A00953:711:H3W2YDSX7:4:1563:26729:24612,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,52,132,A00953:711:H3W2YDSX7:4:1653:4128:11647,114,A00953:711:H3W2YDSX7:4:1653:4128:11647,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363132105,16,6,62.5,23,151,A00953:711:H3W2YDSX7:4:1667:10221:2785,70,A00953:711:H3W2YDSX7:4:1667:10221:2785,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363132105,17,6,64.7,121,151,A00953:711:H3W2YDSX7:4:2137:4218:31845,71,A00953:711:H3W2YDSX7:4:2137:4218:31845,259,374,WP_003492354.1,243,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.3,6.32e-19,0,363132105,49,22,55.1,149,151,A00953:711:H3W2YDSX7:4:2172:28899:3161,3,A00953:711:H3W2YDSX7:4:2172:28899:3161,371,374,WP_003492354.1,323,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
24.3,0.000114,0,363132105,21,9,57.1,65,151,A00953:711:H3W2YDSX7:4:2174:24966:1611,127,A00953:711:H3W2YDSX7:4:2174:24966:1611,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,13,151,A00953:711:H3W2YDSX7:4:2259:8666:21668,75,A00953:711:H3W2YDSX7:4:2259:8666:21668,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363132105,21,9,57.1,79,151,A00953:711:H3W2YDSX7:4:2273:6497:12868,141,A00953:711:H3W2YDSX7:4:2273:6497:12868,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,4.61e-05,0,363132105,21,9,57.1,94,135,A00953:711:H3W2YDSX7:4:2274:28492:14011,32,A00953:711:H3W2YDSX7:4:2274:28492:14011,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,6.37e-06,0,363132105,16,6,62.5,96,109,A00953:711:H3W2YDSX7:4:2348:6234:28228,49,A00953:711:H3W2YDSX7:4:2348:6234:28228,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,6.03e-05,0,363132105,21,9,57.1,41,151,A00953:711:H3W2YDSX7:4:2375:21187:31422,103,A00953:711:H3W2YDSX7:4:2375:21187:31422,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.0,5.77e-05,0,363132105,21,9,57.1,22,149,A00953:711:H3W2YDSX7:4:2403:29098:3818,84,A00953:711:H3W2YDSX7:4:2403:29098:3818,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,4.38e-05,0,363132105,22,11,50.0,114,151,A00953:711:H3W2YDSX7:4:2417:11975:33599,49,A00953:711:H3W2YDSX7:4:2417:11975:33599,101,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363132105,16,6,62.5,84,151,A00953:711:H3W2YDSX7:4:2425:15040:8187,37,A00953:711:H3W2YDSX7:4:2425:15040:8187,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
32.0,1.97e-07,0,363132105,28,15,46.4,62,151,A00953:711:H3W2YDSX7:4:2453:20925:29496,145,A00953:711:H3W2YDSX7:4:2453:20925:29496,328,374,WP_003492354.1,301,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
27.3,4.19e-06,0,363132105,16,6,62.5,23,104,A00953:711:H3W2YDSX7:4:2541:2591:20102,70,A00953:711:H3W2YDSX7:4:2541:2591:20102,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
57.8,1.17e-16,0,363132105,45,23,48.9,4,140,A00953:711:H3W2YDSX7:4:2569:28348:37059,138,A00953:711:H3W2YDSX7:4:2569:28348:37059,362,374,WP_003492354.1,318,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.4,3.67e-05,0,363132105,21,9,57.1,129,139,A00953:711:H3W2YDSX7:4:2623:7120:32894,67,A00953:711:H3W2YDSX7:4:2623:7120:32894,100,374,WP_003492354.1,80,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
63.9,8.67e-19,0,363131325,49,21,57.1,3,151,A00953:711:H3W2YDSX7:4:1164:13621:1157,149,A00953:711:H3W2YDSX7:4:1164:13621:1157,360,374,WP_003492354.1,312,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131325,16,6,62.5,13,151,A00953:711:H3W2YDSX7:4:1326:19949:27618,60,A00953:711:H3W2YDSX7:4:1326:19949:27618,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
44.3,8.21e-12,0,363131325,47,25,46.8,2,151,A00953:711:H3W2YDSX7:4:1407:10556:2425,142,A00953:711:H3W2YDSX7:4:1407:10556:2425,188,374,WP_003492354.1,142,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,24,151,A00953:711:H3W2YDSX7:4:1413:5782:5431,71,A00953:711:H3W2YDSX7:4:1413:5782:5431,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,24,151,A00953:711:H3W2YDSX7:4:1413:8296:5713,71,A00953:711:H3W2YDSX7:4:1413:8296:5713,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
31.2,3.71e-07,0,363131325,28,15,46.4,111,151,A00953:711:H3W2YDSX7:4:1426:16568:30405,28,A00953:711:H3W2YDSX7:4:1426:16568:30405,328,374,WP_003492354.1,301,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.17e-05,0,363131325,16,6,62.5,69,130,A00953:711:H3W2YDSX7:4:1518:16676:4820,116,A00953:711:H3W2YDSX7:4:1518:16676:4820,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
65.5,2.56e-19,0,363131325,50,23,54.0,2,151,A00953:711:H3W2YDSX7:4:1656:8730:24220,151,A00953:711:H3W2YDSX7:4:1656:8730:24220,372,374,WP_003492354.1,323,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
46.6,6.65e-13,1,363131325,33,11,63.6,100,110,A00953:711:H3W2YDSX7:4:1660:10230:20275,2,A00953:711:H3W2YDSX7:4:1660:10230:20275,69,374,WP_003492354.1,38,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
46.6,6.65e-13,1,363131325,33,11,63.6,100,110,A00953:711:H3W2YDSX7:4:1660:10872:22952,2,A00953:711:H3W2YDSX7:4:1660:10872:22952,69,374,WP_003492354.1,38,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
40.8,7.73e-11,0,363131325,31,14,54.8,18,113,A00953:711:H3W2YDSX7:4:2158:2157:30561,110,A00953:711:H3W2YDSX7:4:2158:2157:30561,374,374,WP_003492354.1,344,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.7,4.81e-19,0,363131325,50,24,52.0,2,151,A00953:711:H3W2YDSX7:4:2173:12626:14465,151,A00953:711:H3W2YDSX7:4:2173:12626:14465,368,374,WP_003492354.1,319,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.7,4.81e-19,0,363131325,50,24,52.0,2,151,A00953:711:H3W2YDSX7:4:2173:12771:14622,151,A00953:711:H3W2YDSX7:4:2173:12771:14622,368,374,WP_003492354.1,319,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
61.2,6.05e-18,0,363131325,43,17,60.5,130,131,A00953:711:H3W2YDSX7:4:2248:3360:3270,2,A00953:711:H3W2YDSX7:4:2248:3360:3270,339,374,WP_003492354.1,297,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
58.5,7.12e-17,0,363131325,49,26,46.9,3,151,A00953:711:H3W2YDSX7:4:2269:16803:24580,149,A00953:711:H3W2YDSX7:4:2269:16803:24580,346,374,WP_003492354.1,298,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.05e-05,0,363131325,16,6,62.5,146,151,A00953:711:H3W2YDSX7:4:2276:27850:1877,99,A00953:711:H3W2YDSX7:4:2276:27850:1877,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131325,16,6,62.5,138,151,A00953:711:H3W2YDSX7:4:2351:29577:6308,91,A00953:711:H3W2YDSX7:4:2351:29577:6308,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131325,16,6,62.5,23,151,A00953:711:H3W2YDSX7:4:2364:10502:6558,70,A00953:711:H3W2YDSX7:4:2364:10502:6558,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,122,151,A00953:711:H3W2YDSX7:4:2524:29026:2002,75,A00953:711:H3W2YDSX7:4:2524:29026:2002,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131325,16,6,62.5,141,151,A00953:711:H3W2YDSX7:4:2561:27118:15702,94,A00953:711:H3W2YDSX7:4:2561:27118:15702,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,24,151,A00953:711:H3W2YDSX7:4:2669:8006:31767,71,A00953:711:H3W2YDSX7:4:2669:8006:31767,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
64.7,4.81e-19,0,363131325,49,22,55.1,148,151,A00953:711:H3W2YDSX7:4:1164:13621:1157,2,A00953:711:H3W2YDSX7:4:1164:13621:1157,349,374,WP_003492354.1,301,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
60.8,1.13e-17,0,363131325,47,24,48.9,2,151,A00953:711:H3W2YDSX7:4:1250:25319:28933,142,A00953:711:H3W2YDSX7:4:1250:25319:28933,362,374,WP_003492354.1,316,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131325,16,6,62.5,67,151,A00953:711:H3W2YDSX7:4:1462:15609:15781,114,A00953:711:H3W2YDSX7:4:1462:15609:15781,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.17e-05,0,363131325,16,6,62.5,62,130,A00953:711:H3W2YDSX7:4:1518:16676:4820,15,A00953:711:H3W2YDSX7:4:1518:16676:4820,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,12,151,A00953:711:H3W2YDSX7:4:1550:5728:27915,59,A00953:711:H3W2YDSX7:4:1550:5728:27915,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131325,16,6,62.5,13,151,A00953:711:H3W2YDSX7:4:1630:27434:32095,60,A00953:711:H3W2YDSX7:4:1630:27434:32095,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
46.6,6.65e-13,1,363131325,33,11,63.6,11,110,A00953:711:H3W2YDSX7:4:1660:10230:20275,109,A00953:711:H3W2YDSX7:4:1660:10230:20275,69,374,WP_003492354.1,38,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
46.6,6.65e-13,1,363131325,33,11,63.6,11,110,A00953:711:H3W2YDSX7:4:1660:10872:22952,109,A00953:711:H3W2YDSX7:4:1660:10872:22952,69,374,WP_003492354.1,38,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131325,16,6,62.5,139,151,A00953:711:H3W2YDSX7:4:2142:3830:30514,92,A00953:711:H3W2YDSX7:4:2142:3830:30514,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,27,151,A00953:711:H3W2YDSX7:4:2144:3875:19132,74,A00953:711:H3W2YDSX7:4:2144:3875:19132,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
40.8,7.73e-11,0,363131325,31,14,54.8,96,113,A00953:711:H3W2YDSX7:4:2158:2157:30561,4,A00953:711:H3W2YDSX7:4:2158:2157:30561,374,374,WP_003492354.1,344,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.6,1.68e-05,0,363131325,16,6,62.5,56,151,A00953:711:H3W2YDSX7:4:2206:3486:5713,103,A00953:711:H3W2YDSX7:4:2206:3486:5713,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.18e-05,0,363131325,16,6,62.5,1,151,A00953:711:H3W2YDSX7:4:2222:2239:35430,48,A00953:711:H3W2YDSX7:4:2222:2239:35430,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
61.2,6.05e-18,0,363131325,43,17,60.5,2,131,A00953:711:H3W2YDSX7:4:2248:3360:3270,130,A00953:711:H3W2YDSX7:4:2248:3360:3270,339,374,WP_003492354.1,297,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131325,16,6,62.5,19,151,A00953:711:H3W2YDSX7:4:2276:27850:1877,66,A00953:711:H3W2YDSX7:4:2276:27850:1877,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
56.2,4.89e-16,1,363131325,45,18,57.8,151,151,A00953:711:H3W2YDSX7:4:2310:1823:5181,17,A00953:711:H3W2YDSX7:4:2310:1823:5181,73,374,WP_003492354.1,30,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.22e-05,0,363131325,16,6,62.5,141,151,A00953:711:H3W2YDSX7:4:2347:31430:32471,94,A00953:711:H3W2YDSX7:4:2347:31430:32471,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,122,151,A00953:711:H3W2YDSX7:4:2347:15347:35618,75,A00953:711:H3W2YDSX7:4:2347:15347:35618,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
26.9,1.17e-05,0,363131325,16,6,62.5,122,151,A00953:711:H3W2YDSX7:4:2348:18105:26522,75,A00953:711:H3W2YDSX7:4:2348:18105:26522,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
25.8,3.18e-05,0,363131325,16,6,62.5,1,151,A00953:711:H3W2YDSX7:4:2476:22571:25363,48,A00953:711:H3W2YDSX7:4:2476:22571:25363,50,374,WP_003492354.1,35,WP_003492354.1 MULTISPECIES: phenyllactyl-CoA dehydratase subunit FldC [Clostridium]
