#OTU ID	14748.MOUSE103.CAGE68.MSPF3XTG.S7	14748.MOUSE10.CAGE3.FSPF3XTG.S15	14748.MOUSE17.CAGE1.FSPF3XTG.S15	14748.MOUSE13.CAGE6.FSPFB6.S15	14748.MOUSE14.CAGE6.FSPFB6.S15	14748.MOUSE9.CAGE3.FSPF3XTG.S15	14748.MOUSE33.CAGE12.FSPF3XTG.S15	14748.MOUSE50.CAGE50.FSPF3XTG.S7	14748.MOUSE56.CAGE53.FSPF3XTG.S7	14748.MOUSE53.CAGE50.FSPF3XTG.S7	14748.MOUSE58.CAGE53.FSPF3XTG.S7	14748.MOUSE51.CAGE50.FSPF3XTG.S7	14748.MOUSE59.CAGE54.FSPFB6.S7	14748.MOUSE60.CAGE54.FSPFB6.S7	14748.MOUSE89.CAGE22.FSPF3XTG.S12	14748.MOUSE87.CAGE21.FSPF3XTG.S12	14748.MOUSE11.CAGE6.FSPFB6.S15	14748.MOUSE18.CAGE1.FSPF3XTG.S15	14748.MOUSE54.CAGE50.FSPF3XTG.S7	14748.MOUSE116.CAGE62.FSPF3XTG.S7	14748.MOUSE105.CAGE69.MSPF3XTG.S7	14748.MOUSE72.CAGE20.FSPF3XTG.S12	14748.MOUSE126.CAGE40.MSPF3XTG.S12	14748.MOUSE79.CAGE27.FSPFB6.S12	14748.MOUSE77.CAGE27.FSPFB6.S12	14748.MOUSE61.CAGE54.FSPFB6.S7	14748.MOUSE88.CAGE21.FSPF3XTG.S12	14748.MOUSE102.CAGE68.MSPF3XTG.S7	14748.MOUSE113.CAGE74.MSPFB6.S7	14748.MOUSE110.CAGE74.MSPFB6.S7	14748.MOUSE80.CAGE27.FSPFB6.S12	14748.MOUSE81.CAGE27.FSPFB6.S12	14748.MOUSE115.CAGE62.FSPF3XTG.S7	14748.MOUSE132.CAGE42.MSPF3XTG.S12	14748.MOUSE111.CAGE74.MSPFB6.S7	14748.MOUSE134.CAGE45.MSPFB6.S12	14748.MOUSE144.CAGE66.FSPFB6.S12	14748.MOUSE145.CAGE66.FSPFB6.S12	14748.MOUSE84.CAGE20.FSPF3XTG.S12	14748.MOUSE138.CAGE46.MSPFB6.S12	14748.MOUSE36.CAGE16.FSPFB6.S15	14748.MOUSE16.CAGE7.FSPFB6.S15	14748.MOUSE12.CAGE6.FSPFB6.S15	14748.MOUSE52.CAGE50.FSPF3XTG.S7	14748.MOUSE108.CAGE73.MSPFB6.S7	14748.MOUSE15.CAGE7.FSPFB6.S15	14748.MOUSE128.CAGE41.MSPF3XTG.S12	14748.MOUSE127.CAGE40.MSPF3XTG.S12	14748.MOUSE107.CAGE70.MSPF3XTG.S7	14748.MOUSE85.CAGE20.FSPF3XTG.S12	14748.MOUSE139.CAGE46.MSPFB6.S12	14748.MOUSE55.CAGE53.FSPF3XTG.S7	14748.MOUSE141.CAGE47.MSPFB6.S12	14748.MOUSE140.CAGE47.MSPFB6.S12	14748.MOUSE86.CAGE21.FSPF3XTG.S12	14748.MOUSE112.CAGE74.MSPFB6.S7	14748.MOUSE114.CAGE74.MSPFB6.S7	14748.MOUSE135.CAGE45.MSPFB6.S12	14748.MOUSE133.CAGE42.MSPF3XTG.S12	14748.MOUSE136.CAGE45.MSPFB6.S12	14748.MOUSE131.CAGE42.MSPF3XTG.S12
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Bieblia_A;s__Bieblia_A vinaykumarii	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp900156885	194	4	30	89	87	25	181	145	47	74	2064	7	34	255	124	126	4	7	544	0	540	325	61	6	16	974	448	440	0	0	129	664	7	528	4	1	0	2	92	5	117	4	11	391	10	8	406	4	47	480	0	2317	39	26	76	1	1	13	85	244	272
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_D_310495;f__Amphibacillaceae;g__Sediminibacillus_A;s__Sediminibacillus_A massiliensis	0	0	1	8	3	0	1	1	1	0	8	0	0	1	0	1	0	0	3	0	3	3	0	0	1	1	4	15	0	0	1	3	0	2	3	0	0	14	1	1	3	0	0	3	0	0	2	0	1	2	0	4	1	1	1	0	1	1	1	0	5
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Marseille-P3160;s__Marseille-P3160 sp900162725	2	8	9	4	5	8	4	5	4	8	5	7	3	5	6	7	6	11	11	15	6	7	13	5	6	7	7	10	3	7	3	2	12	5	5	8	5	8	1	14	2	4	6	4	6	11	8	6	11	7	15	14	14	7	11	3	6	10	14	5	25
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__Agrococcus casei	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Luteococcus;s__Luteococcus japonicus	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__Rectinema;s__Rectinema subterraneum	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D berlinense	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	0	0	1	1	0	2	1	0	0	0	1	0	1	3	0	2	2	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	1	0	0	1	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_S;s__Eubacterium_S uniforme	3	0	0	3	2	1	0	0	2	0	10	0	2	1	2	0	1	5	1	0	2	1	0	1	2	2	1	0	1	2	2	15	0	8	2	1	1	1	5	2	0	0	1	0	1	1	2	2	0	1	2	4	1	3	6	1	1	1	1	5	2
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D porcinum	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	23	2	0	0	0	1	0	0	0	3	0	0	0	3	0	1	16	0	0	0	0	1	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Anaerorhabdus;s__Anaerorhabdus furcosa	0	0	0	4	1	0	0	1	1	0	4	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	5	0	0	1	2	0	1	5	0	2	6	0	2	0	0	1	1	0	1	2	0	1	0	0	3	2	2	0	0	1	0	0	1	4
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Weeksellaceae;g__Soonwooa;s__Soonwooa buanensis	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__Phoenicibacter congonensis	5	0	16	9	4	0	0	0	25	0	275	0	0	15	2	2	5	10	0	0	15	2	1	1	1	31	1	3	3	7	2	5	4	42	183	10	0	5	1	127	12	0	0	22	5	3	39	1	0	4	7	154	24	23	0	1	2	19	1	66	28
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	15	0	2	5	6	3	1	7	8	4	57	0	9	4	12	1	8	12	2	0	12	2	1	18	5	7	2	1	11	10	7	46	0	21	25	7	1	15	24	37	0	2	5	4	2	5	16	18	1	3	13	65	13	9	28	6	5	4	1	23	8
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Marseille-P3106;s__Marseille-P3106 sp900169975	50	1	7	47	27	10	4	43	51	11	226	22	39	63	22	10	213	84	14	15	40	30	8	48	35	96	25	15	56	28	29	206	6	102	82	63	64	175	106	108	11	9	102	21	17	54	89	31	4	73	52	304	44	66	264	32	30	37	7	114	125
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_597432;f__Rhodocyclaceae;g__Sterolibacterium;s__Sterolibacterium denitrificans	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_650611;f__Endozoicomonadaceae;g__Parendozoicomonas_641160;s__Parendozoicomonas haliclonae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Firmicutes_B_370539;c__Peptococcia;o__Peptococcales;f__Desulfonisporaceae;g__Desulfonispora;s__Desulfonispora thiosulfatigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota_I;c__Syntrophobacteria;o__Syntrophobacterales;f__DSM-9756;g__Desulfacinum_452579;s__Desulfacinum hydrothermale	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Papillibacter;s__Papillibacter cinnamivorans	7	0	0	3	5	0	0	0	2	0	13	1	1	1	2	0	5	1	0	0	3	0	0	7	3	3	0	0	2	1	2	16	0	4	1	1	0	4	6	1	0	0	5	0	1	2	2	1	0	1	1	7	2	6	1	2	3	0	0	10	2
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Weeksellaceae;g__Moheibacter;s__Moheibacter sediminis	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella vaginalis	0	0	1	1	2	0	3	0	0	0	10	0	0	0	0	0	1	0	0	0	4	0	1	1	2	1	0	1	2	0	1	6	0	2	20	0	0	1	0	23	1	0	1	2	0	1	3	3	1	1	0	4	2	1	0	0	1	0	0	0	5
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_501396;f__Rhizobiaceae_A_499470;g__Mesorhizobium_A_498461;s__Mesorhizobium_A australicum_A	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_G_286742;f__Sporolactobacillaceae;g__Marseille-P3662;s__Marseille-P3662 sp900178005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	2
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Massilibacteroides;s__Massilibacteroides vaginae	5	20	16	11	17	13	3	5	12	15	22	14	7	18	14	21	12	19	20	22	13	17	26	12	23	22	13	40	10	18	10	14	23	18	9	14	16	14	5	17	3	12	19	11	7	22	10	13	18	11	17	58	24	33	12	11	11	9	23	9	34
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria_A;s__Listeria_A costaricensis	10	0	1	5	2	7	4	3	12	0	57	6	10	9	2	0	4	20	8	0	1	0	2	16	8	8	4	1	1	0	9	18	0	14	2	5	32	31	5	6	0	1	10	1	1	3	11	8	2	7	41	19	0	5	45	0	2	4	2	12	15
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium ihuae	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Caproicibacter;s__Caproicibacter sp900184925	0	0	0	2	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	9	0	3	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	3	0	1	2	0	1	0	0	1	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus massiliensis_A	9	1	0	1	0	2	2	1	5	0	9	0	4	1	0	0	2	2	3	0	1	0	1	6	2	1	0	0	1	1	4	10	0	7	2	2	2	6	1	2	0	0	1	0	0	1	2	1	0	2	6	7	0	2	41	1	0	1	0	5	7
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_592524;f__Burkholderiaceae_A_580492;g__Polynucleobacter;s__Polynucleobacter victoriensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Natronincolaceae;g__Anaerovirgula;s__Anaerovirgula multivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__Humidesulfovibrio mexicanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	4
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae_900752;g__Ekhidna;s__Ekhidna lutea	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA945;s__UBA945 sp900197595	0	0	0	4	4	0	0	0	1	0	2	0	2	2	0	0	0	0	0	0	1	0	0	1	1	1	1	0	0	1	1	15	0	7	1	2	1	2	0	1	0	0	1	0	1	5	3	0	0	1	2	3	0	2	3	0	0	0	0	3	1
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_A_479734;s__Helicobacter_A_479734 aurati	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	2	1	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	45	0	0	0	3	0	43
d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_F;s__Helicobacter_F equorum_A	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	1	1	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	37	0	0	0	3	0	36
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__CAG-74;g__Onthenecus;s__Onthenecus sp900199405	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	0	0	0	0	0	0	1	1	0	0	0	11	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Pygmaiobacter;s__Pygmaiobacter massiliensis	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0	1	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	1	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__An92;s__An92 sp900199495	116	0	12	67	39	21	2	13	57	2	354	11	56	28	31	9	82	92	13	2	68	9	6	64	70	72	25	9	83	59	54	390	4	181	196	29	24	81	89	84	7	11	62	11	11	32	33	39	3	25	80	240	95	98	112	67	44	15	15	186	70
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Massilicoli;s__Massilicoli timonensis	39	1	4	24	110	5	3	10	117	0	266	1	77	139	12	4	208	26	11	1	15	4	5	37	34	172	6	3	14	9	20	92	0	63	39	12	65	628	65	34	21	33	377	3	5	214	29	39	6	17	73	543	20	83	30	13	10	5	4	57	31
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica	10	0	0	1	1	2	0	0	2	0	10	0	2	1	2	0	0	3	0	0	2	0	0	1	1	2	0	0	1	1	2	11	0	8	3	0	0	1	6	1	1	0	0	0	0	0	2	1	0	1	2	2	1	3	33	2	2	0	1	3	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__JC228_295242;f__JC228_295242;g__Bacillus_BF_295242;s__Bacillus_BF_295242 oleivorans	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	3
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales_A_501070;f__Rhizobiaceae_A_501070;g__Ensifer_A;s__Ensifer_A adhaerens_A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_X;s__Clostridium_X cadaveris	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	2	0	1	0	0	0	3	0	0	0	3	3	12	0	0	2	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__TFI-002;s__TFI-002 sp900230115	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Dysgonomonas;s__Dysgonomonas massiliensis	29	399	109	104	185	164	765	30	29	248	33	155	4	8	48	59	141	86	162	452	63	145	280	48	101	8	65	172	107	121	56	92	254	97	81	148	22	42	24	210	21	72	200	121	163	174	45	44	82	235	305	234	84	48	227	95	104	92	277	63	89
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia timonensis	1	0	0	0	1	0	0	0	0	0	4	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	1	1	2	0	0	0	0	0	0	1	1	1	0	0	3	0	0	1	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus timonensis	24	1	3	8	7	2	17	12	4	3	189	0	2	19	7	9	0	1	37	0	82	19	3	1	6	80	30	41	11	2	24	197	1	43	37	0	2	7	6	2	10	1	1	27	3	1	44	0	9	35	0	175	6	4	6	13	2	3	7	18	21
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_D_310495;f__Halobacillaceae;g__Halobacillus_A_288294;s__Halobacillus_A_288294 sp900240285	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Peptostreptococcus;s__Peptostreptococcus sp900240845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Helcococcus;s__Helcococcus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Micropruina;s__Micropruina glycogenica	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Dermatophilaceae_390796;g__Janibacter_A_390550;s__Janibacter_A_390550 massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola_A_858004;s__Phocaeicola_A_858004 sp900291465	26	149	60	50	114	110	158	41	33	166	26	131	19	43	65	92	71	129	189	179	30	72	166	37	57	49	111	148	42	70	23	31	182	195	44	69	37	38	36	76	18	71	153	97	43	105	55	61	69	56	95	198	57	49	178	37	49	37	118	21	161
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862122;s__Parabacteroides_B_862122 pacaensis	18	357	100	43	85	194	693	129	60	238	17	140	22	71	73	41	91	124	222	189	30	61	219	42	32	71	153	93	31	55	15	30	266	98	12	147	25	43	55	41	36	82	149	106	31	96	85	64	82	103	73	241	62	58	113	24	42	48	156	12	304
d__Bacteria;p__Bdellovibrionota_E;c__FAC87;o__UBA2466;f__UBA2466;g__UBA2466;s__UBA2466 sp900299195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	32
d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__OMJO01;g__OMJO01;s__OMJO01 sp900299395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora timonensis	38	1	11	25	20	33	2	13	27	1	123	2	14	13	18	11	9	46	30	1	48	4	6	30	24	21	13	5	17	12	20	146	2	70	49	18	5	20	110	43	8	2	11	4	6	13	82	110	5	29	24	100	14	25	70	24	11	5	7	68	16
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales_639862;f__Halomonadaceae_639862;g__Kushneria;s__Kushneria phyllosphaerae	1	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	1	0	0	1	0	1	1	0	3	0	0	1	0	0	0	0	0	6
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__UBA3857;s__UBA3857 sp900313585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
