#OTU ID	14957.MOUSE67.CAGE112.FSPFWT.S5	14957.MOUSE74.CAGE114.FSPFWT.S5	14957.MOUSE25.CAGE79.MSPFWT.S8	14957.MOUSE28.CAGE80.MSFPWT.S8	14957.MOUSE46.CAGE98.FSPFWT.S5	14957.MOUSE20.CAGE78.MSPFHET.S8	14957.MOUSE69.CAGE112.FSPFWT.S5	14957.MOUSE90.CAGE144.MSPFWT.S5	14957.MOUSE68.CAGE112.FSPFWT.S5	14957.MOUSE21.CAGE78.MSPFHET.S8	14957.MOUSE33.CAGE96.FSPFHET.S5	14957.MOUSE37.CAGE97.FSPFHET.S5	14957.MOUSE38.CAGE97.FSPFHET.S5	14957.MOUSE82.CAGE142.MSPFWT.S5	14957.MOUSE30.CAGE80.MSFPWT.S8	14957.MOUSE83.CAGE142.MSPFWT.S5	14957.MOUSE17.CAGE77.MSPFHET.S8	14957.MOUSE47.CAGE98.FSPFWT.S5	14957.MOUSE29.CAGE80.MSFPWT.S8	14957.MOUSE87.CAGE144.MSPFWT.S5	14957.MOUSE88.CAGE144.MSPFWT.S5	14957.MOUSE89.CAGE144.MSPFWT.S5	14957.MOUSE15.CAGE77.MSPFHET.S8	14957.MOUSE26.CAGE79.MSPFWT.S8	14957.MOUSE75.CAGE114.FSPFWT.S5	14957.MOUSE27.CAGE80.MSFPWT.S8	14957.MOUSE45.CAGE98.FSPFWT.S5	14957.MOUSE34.CAGE96.FSPFHET.S5	14957.MOUSE70.CAGE113.FSPFHET.S5	14957.MOUSE94.CAGE148.FSPFHET.S8	14957.MOUSE23.CAGE79.MSPFWT.S8	14957.MOUSE71.CAGE113.FSPFHET.S5	14957.MOUSE35.CAGE97.FSPFHET.S5	14957.MOUSE72.CAGE113.FSPFHET.S5	14957.MOUSE95.CAGE148.FSPFHET.S8	14957.MOUSE96.CAGE148.FSPFHET.S8	14957.MOUSE24.CAGE79.MSPFWT.S8	14957.MOUSE36.CAGE97.FSPFHET.S5	14957.MOUSE73.CAGE114.FSPFWT.S5	14957.MOUSE91.CAGE144.MSPFWT.S5	14957.MOUSE107.CAGE154.FSPFHET.S8	14957.MOUSE113.CAGE162.FSPFWT.S8	14957.MOUSE108.CAGE173.MSPFWT.S8	14957.MOUSE122.CAGE184.MSPFHETS5	14957.MOUSE104.CAGE136.MSPFWT.S8	14957.MOUSE139.CAGE145.FSPFWT.S8	14957.MOUSE124.CAGE185.MSPFWT.S5	14957.MOUSE103.CAGE136.MSPFWT.S8	14957.MOUSE114.CAGE162.FSPFWT.S8	14957.MOUSE100.CAGE151.MSPFWT.S8	14957.MOUSE115.CAGE175.MSPFHET.S5	14957.MOUSE135.CAGE145.FSPFWT.S8	14957.MOUSE136.CAGE145.FSPFWT.S8	14957.MOUSE98.CAGE150.FSPFHET.S8	14957.MOUSE116.CAGE175.MSPFHET.S5	14957.MOUSE137.CAGE145.FSPFWT.S8	14957.MOUSE121.CAGE184.MSPFHETS5	14957.MOUSE138.CAGE145.FSPFWT.S8	14957.MOUSE131.CAGE189.MSPFHET.S5	14957.MOUSE109.CAGE173.MSPFWT.S8	14957.MOUSE97.CAGE150.FSPFHET.S8	14957.MOUSE132.CAGE189.MSPFHET.S5	14957.MOUSE106.CAGE154.FSPFHET.S8	14957.MOUSE130.CAGE189.MSPFHET.S5	14957.MOUSE126.CAGE185.MSPFWT.S5	14957.MOUSE125.CAGE185.MSPFWT.S5
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides_G;s__Bacteroides_G luti	18	17	9	7	32	7	8	17	18	12	34	16	33	20	7	24	25	28	14	7	31	34	13	47	36	22	19	18	18	18	14	19	35	15	11	21	16	22	46	35	48	26	54	18	40	40	74	33	18	37	35	32	48	40	9	41	43	42	43	30	42	49	20	50	58	77
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Mariniphaga;s__Mariniphaga anaerophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor;s__Lactonifactor longoviformis	1178	211	841	459	1549	1767	1193	355	1946	430	515	3136	708	688	276	388	577	803	783	4694	1191	833	693	225	242	145	1594	5035	4528	5148	344	1927	361	2662	5228	3181	607	2621	658	612	609	202	373	101	456	264	369	873	1339	1321	224	3537	569	358	1450	241	427	388	324	4736	1284	1194	626	197	4445	1439
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_189125;s__Anaerotignum propionicum	3	1	2	1	2	2	2	1	3	1	2	3	1	2	0	1	0	4	1	3	0	1	1	1	0	0	3	3	9	4	3	2	1	6	1	6	5	3	3	2	2	3	1	0	2	0	2	1	2	1	0	2	0	0	3	0	1	4	0	3	1	5	4	0	12	11
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Thermoactinomycetales_367745;f__Thermoactinomycetaceae;g__Seinonella;s__Seinonella peptonophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_AH;s__Clostridium_AH fallax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	3	6	2	1	0	0	3	1	1	0	0	0	0	2	0	6	21
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Muricauda_A_821778;s__Muricauda_A_821778 flava	4	2	0	1	1	0	0	1	2	1	3	1	1	2	1	2	2	3	2	1	3	1	1	1	4	4	2	2	2	1	1	2	1	2	1	2	0	1	5	3	1	2	3	1	1	2	7	3	2	5	5	4	3	4	2	4	3	4	4	2	3	2	3	2	6	7
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900143055	2	0	2	0	1	0	0	0	2	1	4	1	0	4	0	7	0	2	0	0	1	1	0	10	0	0	1	1	1	4	6	2	1	1	2	5	6	1	6	1	2	0	1	6	1	3	24	0	1	1	11	12	11	0	4	12	11	9	8	1	0	3	3	8	11	53
d__Bacteria;p__Firmicutes_B_370541;c__Syntrophomonadia;o__Syntrophomonadales;f__Syntrophomonadaceae_368540;g__Thermosyntropha;s__Thermosyntropha lipolytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_595422;f__Burkholderiaceae_A_595422;g__Candidimonas_A_594790;s__Candidimonas_A bauzanensis	0	1	0	0	1	1	1	0	1	1	0	0	0	0	1	0	2	2	1	0	0	1	1	2	0	0	0	1	1	2	4	1	1	3	3	1	1	1	0	0	2	0	0	0	0	2	2	0	3	1	0	0	0	0	0	1	1	3	0	0	1	2	0	0	4	4
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Sporobacter;s__Sporobacter termitidis	14	5	13	4	13	4	14	17	23	5	14	23	4	26	1	16	6	18	5	43	24	13	6	1	1	1	17	45	41	57	4	16	5	31	44	33	6	8	19	9	15	2	9	4	6	2	16	11	7	11	4	35	10	4	36	8	14	10	10	28	10	63	14	9	274	61
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Enterobacteriaceae_A;g__Chimaeribacter;s__Chimaeribacter arupi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__Sulfurivirga;s__Sulfurivirga caldicuralii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Rubritalea;s__Rubritalea halochordaticola	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	0	0	0	6	5	3	0	3	1	0	0	1	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	0	0	1	0	1	0	1	1	1	2	0	0	0	1	1	0	1	0	0	0	0	0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Propionisporales_41695;f__Propionisporaceae_41695;g__Propionispora;s__Propionispora hippei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_AG;s__Clostridium_AG cavendishii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	5	1	0	0	3	5	2	2	0	0	5	0	1	0	0	0	0	3	0	7	20
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Flavobacteriaceae;g__Pseudozobellia;s__Pseudozobellia thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae_42771;g__Anaerovibrio;s__Anaerovibrio lipolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	1
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Tangfeifania;s__Tangfeifania diversioriginum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Parasporobacterium;s__Parasporobacterium paucivorans	9	2	9	2	5	10	8	6	7	3	3	9	2	10	3	5	5	6	4	12	6	4	10	2	1	2	7	12	28	18	2	16	1	11	15	17	4	6	5	4	5	2	4	1	3	1	4	6	6	12	4	14	2	3	12	2	4	3	2	21	12	16	5	3	30	12
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__Arachnia bendigoensis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Dethiosulfatibacteraceae;g__Dethiosulfatibacter;s__Dethiosulfatibacter aminovorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_B_370525;c__Desulfotomaculia_370525;o__Desulfotomaculales_370525;f__Desulfovirgulaceae_370449;g__Desulfofundulus_A;s__Desulfofundulus_A australicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_AA;s__Clostridium_AA amylolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	2	6
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lutisporales;f__Lutisporaceae;g__Lutispora;s__Lutispora thermophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Hespellia;s__Hespellia stercorisuis	16	8	20	7	19	44	14	29	15	17	11	32	9	24	7	12	11	16	13	68	38	26	20	2	1	3	25	42	58	30	13	35	6	60	29	39	13	30	87	23	22	2	6	1	8	6	7	9	12	15	13	60	11	7	55	6	9	5	4	28	21	36	13	7	59	40
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Hathewaya;s__Hathewaya proteolytica	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	1	2	0	2	0	2	0	0	0	0	0	3	5	3	0	0	0	2	1	0	0	0	1	1	2	1	1	0	0	0	0	0	1	0	0	4	1	0	1	0	0	0	0	0	0	0	2	0	0	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Tepidibacter_A;s__Tepidibacter_A formicigenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_189125;s__Anaerotignum lactatifermentans	373	112	364	142	397	502	530	330	774	241	211	565	320	760	132	394	294	322	300	1333	563	388	319	178	65	89	561	1005	1254	1257	209	842	89	1027	1260	1058	246	501	397	344	783	144	170	72	223	240	464	590	568	902	359	2044	350	191	1929	212	437	204	268	2054	847	1526	732	218	6578	1661
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Weeksellaceae;g__Chryseobacterium_796614;s__Chryseobacterium solani	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900143015	2	1	6	0	1	1	1	0	2	1	3	1	0	3	0	5	0	2	0	1	2	1	0	42	0	0	1	2	1	8	23	1	1	1	4	14	24	1	14	1	7	0	1	4	1	2	19	0	1	1	10	9	8	0	3	10	8	7	5	1	1	2	6	6	9	40
d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales;f__Fibrobacteraceae;g__Fibrobacter;s__Fibrobacter sp900142495	3	3	1	1	3	2	3	5	6	0	5	5	2	7	2	3	3	5	2	12	8	7	1	1	1	0	6	11	12	11	1	4	3	6	8	10	2	2	6	7	4	2	3	0	1	3	12	2	4	6	3	10	2	1	26	1	4	3	1	7	4	5	3	1	12	15
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales_877923;f__Weeksellaceae;g__Chryseobacterium_796614;s__Chryseobacterium carnipullorum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Salinicoccaceae;g__Salinicoccus;s__Salinicoccus alkaliphilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Oceanicella;s__Oceanicella actignis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Frigididesulfovibrio_A_446423;s__Frigididesulfovibrio_A litoralis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	2	0	1	6	3
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_597441;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas cryotolerans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna xylanovorans	4	1	3	2	4	4	3	2	5	2	2	8	1	4	1	4	2	3	4	15	4	8	2	1	0	1	4	8	6	11	1	10	2	9	10	9	1	6	2	3	2	1	2	0	3	1	4	3	4	3	1	8	1	1	9	2	3	3	1	16	4	6	2	1	19	7
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella massiliensis	8	2	3	0	8	3	3	4	12	3	16	4	2	5	0	9	1	8	1	20	7	0	5	3	2	0	6	19	55	40	1	9	0	8	5	7	0	9	16	6	17	0	2	0	0	1	6	5	5	7	3	11	3	3	21	3	4	0	4	19	18	6	4	0	112	36
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	25	11	20	14	34	32	24	30	41	15	27	60	19	60	11	27	21	33	20	216	57	75	33	11	10	6	53	107	115	76	11	83	8	144	96	69	21	42	175	63	67	9	27	10	20	22	25	38	23	44	30	116	46	16	116	17	42	34	20	121	44	115	38	29	181	135
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__Merdibacter massiliensis	34	8	17	15	26	39	31	25	32	14	14	59	14	46	14	29	13	21	23	141	39	34	21	8	6	8	27	80	78	43	14	44	6	49	59	64	9	34	112	20	27	4	4	4	11	4	13	11	29	22	10	106	9	14	49	8	22	6	9	70	41	47	12	11	204	132
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Negativicoccaceae;g__Negativicoccus;s__Negativicoccus massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0	0	0	2	1	1	1	0	1	1	3	2
d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella massiliensis	2	1	1	1	2	3	2	1	4	1	2	4	1	4	1	2	2	2	1	11	3	3	2	0	0	0	3	7	7	7	2	3	1	6	5	5	1	3	3	2	1	0	0	0	1	1	1	2	2	1	1	3	1	0	12	0	1	0	2	2	2	6	1	1	21	12
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__Baileyella;s__Baileyella timonense	2	2	0	0	2	1	1	0	3	0	1	1	1	7	0	4	1	3	1	1	1	5	1	1	1	1	2	2	1	2	0	2	1	1	0	1	0	1	2	1	4	5	5	2	3	4	6	2	10	6	5	1	1	3	2	2	2	4	1	4	2	10	3	6	6	13
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_G;s__Olsenella_G urininfantis	1	0	1	1	2	3	1	1	2	1	1	2	2	1	0	0	2	1	1	1	1	0	4	1	0	0	2	3	5	4	2	1	1	2	1	1	0	2	18	0	2	1	0	0	0	2	1	1	3	1	2	5	2	2	3	1	0	0	0	3	4	2	2	0	13	3
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium_391363;s__Propionimicrobium sp900155645	6	0	3	1	6	35	5	4	7	3	2	6	2	10	1	5	2	2	4	14	7	4	2	0	0	1	6	14	23	11	4	13	0	13	20	15	0	9	6	4	4	1	2	1	1	0	5	3	4	4	3	8	2	2	20	1	4	1	2	12	5	13	7	2	43	8
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__Intestinibacillus massiliensis	22	5	15	17	30	37	33	9	35	22	6	35	28	31	4	18	16	31	12	22	18	29	37	4	1	5	24	34	73	141	10	43	4	33	73	54	6	23	63	11	36	9	11	2	14	10	25	31	22	40	19	87	14	17	87	6	14	10	12	138	61	79	43	7	395	70
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_B_302584;f__Domibacillaceae;g__Domibacillus;s__Domibacillus enclensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Bhargavaea;s__Bhargavaea lindanitolerans	1	0	1	0	1	0	1	0	1	1	1	2	1	0	0	0	1	1	1	2	1	1	2	0	0	0	1	3	1	1	0	1	0	0	1	1	1	2	0	0	0	0	0	0	0	1	0	1	1	0	0	4	0	0	2	0	0	0	1	2	0	1	0	0	4	1
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus sp900156885	43	265	81	34	38	13	4	34	11	48	22	16	18	25	88	3	591	70	63	0	23	1	644	951	29	94	4	2	2	1	67	10	6	9	5	8	264	10	14	4	30	403	103	70	29	25	0	35	375	175	1	7	24	183	0	49	8	55	0	21	17	0	61	1	6	24
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Bacillales_D_310495;f__Amphibacillaceae;g__Sediminibacillus_A;s__Sediminibacillus_A massiliensis	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	2	2	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	1	0	1	0	0	0	0	1	0	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Marseille-P3160;s__Marseille-P3160 sp900162725	3	2	2	3	5	2	3	2	4	2	4	3	7	5	4	9	4	6	4	0	4	3	4	11	6	9	5	3	2	2	3	2	7	2	2	4	3	6	7	4	8	9	8	7	6	8	40	7	5	7	22	23	26	8	5	26	22	14	18	5	7	8	11	15	27	78
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus;s__Agrococcus casei	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Propionibacteriales;f__Propionibacteriaceae;g__Luteococcus;s__Luteococcus japonicus	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	3	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__Rectinema;s__Rectinema sp002441395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D berlinense	1	0	0	0	1	2	1	1	2	1	1	3	1	1	1	1	0	2	1	3	3	1	0	0	0	0	1	4	5	3	1	7	0	16	4	4	0	2	2	1	1	0	1	0	1	1	0	0	2	1	0	4	1	0	2	0	1	1	1	3	2	3	1	1	3	3
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_S;s__Eubacterium_S uniforme	5	4	2	1	3	12	4	2	3	3	3	6	3	5	1	2	2	5	4	11	4	3	2	1	1	1	4	8	10	10	1	6	1	4	9	17	2	6	7	3	3	1	1	0	3	1	5	2	4	5	2	14	2	1	10	2	3	2	2	12	4	9	4	1	25	16
